,Unnamed: 0,ort,plz,vorwahl
3554,3554,Friedrichsruhe,19089,0385
3555,3555,Friedrichstadt,25840,04881
3556,3556,Friedrichsthal,66299,06897
3557,3557,Friedrichswalde,16247,033361
3558,3558,Friedrich-Wilhelm-Lübke-Koog,25924,04668
3559,3559,Frielendorf,34621,05684
3560,3560,Friemar,99869,036202
3561,3561,Friesack,14662,033235
3562,3562,Friesenhagen,51598,02294
3563,3563,Friesenheim,77948,07821
3564,3564,Friesenheim,55278,06138
3565,3565,Friesenried,87654,08347
3566,3566,Friesoythe,26169,04491
3567,3567,Friolzheim,71292,07044
3568,3568,Frittlingen,78665,07426
3569,3569,Fritzlar,34560,05683
3570,3570,Frohburg,4654,034344
3571,3571,Fröhnd,79677,07673
3572,3572,Frohnhofen,66903,06386
3573,3573,Fröndenberg/Ruhr,58730,02373
3574,3574,Fronhausen,35112,06426
3575,3575,Fronhofen,55471,06761
3576,3576,Fronreute,88273,07505
3577,3577,Frontenhausen,84160,08722
3578,3578,Frücht,56132,02603
3579,3579,Fuchshofen,53533,02693
3580,3580,Fuchsmühl,95689,09634
3581,3581,Fuchsstadt,97727,09732
3582,3582,Fuchstal,86925,08243
3583,3583,Fuhlendorf,18356,038231
3584,3584,Fuhlendorf,24649,04192
3585,3585,Fuhlenhagen,21493,04151
3586,3586,Fulda,36037,0661
3587,3587,Fulda,36039,0661
3588,3588,Fulda,36041,0661
3589,3589,Fulda,36043,0661
3590,3590,Fuldabrück,34277,0561
3591,3591,Fuldatal,34127,0561
3592,3592,Fuldatal,34233,05607
3593,3593,Fünfseen,17213,039932
3594,3594,Fünfstetten,86681,09091
3595,3595,Fürfeld,55546,0671
3596,3596,Fürstenau,49584,05901
3597,3597,Fürstenberg,37699,05271
3598,3598,Fürstenberg/Havel,16798,033093
3599,3599,Fürsteneck,94142,08505
3600,3600,Fürstenfeldbruck,82256,08141
3601,3601,Fürstenstein,94538,08544
3602,3602,Fürstenwalde/Spree,15517,03361
3603,3603,Fürstenzell,94081,08542
3604,3604,Furth,84095,08708
3605,3605,Fürth,90762,0911
3606,3606,Fürth,90763,0911
3607,3607,Fürth,90765,0911
3608,3608,Fürth,90766,0911
3609,3609,Fürth,90768,0911
3610,3610,Fürth,64658,06253
3611,3611,Fürthen,57539,02682
3612,3612,Furth im Wald,93437,09973
3613,3613,Furtwangen im Schwarzwald,78120,07722
3614,3614,Füssen,87629,08362
3615,3615,Fußgönheim,67136,06237
3616,3616,Gablenz - Jabłońc,2953,035771
3617,3617,Gablingen,86456,08230
3618,3618,Gabsheim,55288,06734
3619,3619,Gachenbach,86565,08259
3620,3620,Gackenbach,56412,06485
3621,3621,Gadebusch,19205,03886
3622,3622,Gädheim,97503,09727
3623,3623,Gägelow,23968,03841
3624,3624,Gaggenau,76571,07225
3625,3625,Gaiberg,69251,06223
3626,3626,Gaienhofen,78343,07735
3627,3627,Gaildorf,74405,07971
3628,3628,Gailingen am Hochrhein,78262,07734
3629,3629,Gaimersheim,85080,08458
3630,3630,Gaißach,83674,08041
3631,3631,Galenbeck,17099,039607
3632,3632,Galenberg,56651,02636
3633,3633,Gallin,19258,038847
3634,3634,Gallin-Kuppentin,19386,038731
3635,3635,Gallmersgarten,91605,09843
3636,3636,Galmsbüll,25899,04661
3637,3637,Gamlen,56761,02653
3638,3638,Gammelby,24340,04351
3639,3639,Gammelin,19230,038852
3640,3640,Gammelsdorf,85408,08766
3641,3641,Gammelshausen,73108,07164
3642,3642,Gammertingen,72501,07574
3643,3643,Ganderkesee,27777,04222
3644,3644,Gandesbergen,27324,04254
3645,3645,Gangelt,52538,02454
3646,3646,Gangkofen,84140,08722
3647,3647,Gangloffsömmern,99634,036376
3648,3648,Ganzlin,19395,038735
3649,3649,Gappenach,56294,02605
3650,3650,Garbsen,30823,05131
3651,3651,Garbsen,30826,05131
3652,3652,Garbsen,30827,05131
3653,3653,Garching an der Alz,84518,08634
3654,3654,Garching bei München,85748,089
3655,3655,Gardelegen,39638,03907
3656,3656,Gardelegen,39646,039006
3657,3657,Gardelegen,39649,039082
3658,3658,Garding,25836,04862
3659,3659,Garlstorf,21376,04172
3660,3660,Garmisch-Partenkirchen,82467,08821
3661,3661,Garmisch-Partenkirchen,82475,08821
3662,3662,Garrel,49681,04495
3663,3663,Gars am Inn,83536,08073
3664,3664,Gars am Inn,83546,08073
3665,3665,Gars am Inn,83555,08073
3666,3666,Gars am Inn,83559,08073
3667,3667,Garstedt,21441,04172
3668,3668,Gartow,29471,05846
3669,3669,Gärtringen,71116,07034
3670,3670,Gartz (Oder),16307,033332
3671,3671,Garz,17419,038378
3672,3672,Garzau-Garzin,15345,03341
3673,3673,Garz/Rügen,18574,038306
3674,3674,Gattendorf,95185,09281
3675,3675,Gau-Algesheim,55435,06725
3676,3676,Gau-Bickelheim,55599,06701
3677,3677,Gau-Bischofsheim,55296,06138
3678,3678,Gauern,7580,036602
3679,3679,Gauersheim,67294,06352
3680,3680,Gäufelden,71126,07032
3681,3681,Gaugrehweiler,67822,06362
3682,3682,Gau-Heppenheim,55234,06737
3683,3683,Gaukönigshofen,97253,09337
3684,3684,Gau-Odernheim,55239,06733
3685,3685,Gaushorn,25782,04838
3686,3686,Gauting,82131,089
3687,3687,Gau-Weinheim,55578,06732
3688,3688,Gebenbach,92274,09622
3689,3689,Gebesee,99189,036201
3690,3690,Gebhardshain,57580,02747
3691,3691,Gebroth,55595,0671
3692,3692,Gebsattel,91607,09861
3693,3693,Gechingen,75391,07056
3694,3694,Gedern,63688,06045
3695,3695,Geeste,49744,05963
3696,3696,Geesthacht,21502,04152
3697,3697,Geestland,27607,04743
3698,3698,Geestland,27624,04745
3699,3699,Gefell,54552,06592
3700,3700,Gefell,7926,07683
3701,3701,Gefrees,95482,09273
3702,3702,Gehlert,57627,02662
3703,3703,Gehlsbach,19386,038731
3704,3704,Gehlweiler,55490,06765
3705,3705,Gehofen,6571,06192
3706,3706,Gehrde,49596,05494
3707,3707,Gehrden,30989,05108
3708,3708,Gehrweiler,67724,06302
3709,3709,Geichlingen,54675,06522
3710,3710,Geiersthal,94244,09921
3711,3711,Geilenkirchen,52511,02451
3712,3712,Geilnau,56379,02604
3713,3713,Geisa,36419,036967
3714,3714,Geiselbach,63826,06029
3715,3715,Geiselberg,67715,06307
3716,3716,Geiselhöring,94333,09420
3717,3717,Geiselwind,96160,09555
3718,3718,Geisenfeld,85290,08452
3719,3719,Geisenhain,7646,07245
3720,3720,Geisenhausen,84144,08743
3721,3721,Geisenheim,65366,06722
3722,3722,Geisfeld,54413,06503
3723,3723,Geisig,56357,06772
3724,3724,Geisingen,78187,07708
3725,3725,Geisleden,37308,036082
3726,3726,Geislingen,72351,07428
3727,3727,Geislingen an der Steige,73312,07331
3728,3728,Geismar,37308,036082
3729,3729,Geithain,4643,034341
3730,3730,Gelbensande,18182,0381
3731,3731,Gelchsheim,97255,09337
3732,3732,Geldern,47608,02831
3733,3733,Geldersheim,97505,09721
3734,3734,Gelenau/Erzgebirge,9423,09942
3735,3735,Gelenberg,53539,02692
3736,3736,Gelnhausen,63571,06051
3737,3737,Gelnhausen,63589,06051
3738,3738,Gelsenkirchen,45879,0209
3739,3739,Gelsenkirchen,45881,0209
3740,3740,Gelsenkirchen,45883,0209
3741,3741,Gelsenkirchen,45884,0209
3742,3742,Gelsenkirchen,45886,0209
3743,3743,Gelsenkirchen,45888,0209
3744,3744,Gelsenkirchen,45889,0209
3745,3745,Gelsenkirchen,45891,0209
3746,3746,Gelsenkirchen,45892,0209
3747,3747,Gelsenkirchen,45894,0209
3748,3748,Gelsenkirchen,45896,0209
3749,3749,Gelsenkirchen,45897,0209
3750,3750,Gelsenkirchen,45899,0209
3751,3751,Geltendorf,82269,08193
3752,3752,Gelting,24395,04643
3753,3753,Geltorf,24884,04624
3754,3754,Gemmerich,56357,06772
3755,3755,Gemmingen,75050,07267
3756,3756,Gemmrigheim,74376,07143
3757,3757,Gemünd,54673,06564
3758,3758,Gemünden,56459,02663
3759,3759,Gemünden,55490,06765
3760,3760,Gemünden am Main,97737,09351
3761,3761,Gemünden (Felda),35329,06634
3762,3762,Gemünden (Wohra),35285,06453
3763,3763,Genderkingen,86682,09090
3764,3764,Gengenbach,77723,07803
3765,3765,Gensingen,55457,06727
3766,3766,Genthin,39291,039225
3767,3767,Genthin,39307,039342
3768,3768,Gentingen,54675,06522
3769,3769,Georgenberg,92697,09658
3770,3770,Georgensgmünd,91166,09172
3771,3771,Georgenthal,99887,036253
3772,3772,Georgsdorf,49828,05946
3773,3773,Georgsmarienhütte,49124,05401
3774,3774,Gera,7545,0365
3775,3775,Gera,7546,0365
3776,3776,Gera,7548,0365
3777,3777,Gera,7549,0365
3778,3778,Gera,7551,0365
3779,3779,Gera,7552,0365
3780,3780,Gera,7554,0365
3781,3781,Gera,7557,0365
3782,3782,Gerabronn,74582,07952
3783,3783,Gerach,96161,09544
3784,3784,Gerach,55743,06781
3785,3785,Geratal,99330,036205
3786,3786,Geratal,99331,036207
3787,3787,Geratskirchen,84552,08728
3788,3788,Gerbach,67813,06361
3789,3789,Gerbershausen,37318,036083
3790,3790,Gerbrunn,97218,0931
3791,3791,Gerbstedt,6347,06181
3792,3792,Gerdau,29581,05808
3793,3793,Gerdshagen,16928,03395
3794,3794,Geretsried,82538,08171
3795,3795,Gerhardsbrunn,66851,06307
3796,3796,Gerhardsbrunn,66894,06372
3797,3797,Gerhardshofen,91466,09163
3798,3798,Gering,56751,02654
3799,3799,Geringswalde,9326,037382
3800,3800,Gerlingen,70839,07156
3801,3801,Germaringen,87656,08341
3802,3802,Germering,82110,089
3803,3803,Germersheim,76726,07274
3804,3804,Gernrode,37339,03605
3805,3805,Gernsbach,76593,07224
3806,3806,Gernsheim,64579,06157
3807,3807,Geroda,97779,09747
3808,3808,Geroda,7819,07462
3809,3809,Geroldsgrün,95179,09267
3810,3810,Geroldshausen,97256,09366
3811,3811,Gerolfingen,91726,09854
3812,3812,Gerolsbach,85302,08445
3813,3813,Gerolsheim,67229,06238
3814,3814,Gerolstein,54568,06591
3815,3815,Gerolzhofen,97447,09382
3816,3816,Gersdorf,9355,037203
3817,3817,Gersfeld (Rhön),36129,06656
3818,3818,Gersheim,66453,06843
3819,3819,Gersten,49838,05904
3820,3820,Gerstenberg,4617,03447
3821,3821,Gerstengrund,36419,036967
3822,3822,Gerstetten,89547,07324
3823,3823,Gersthofen,86368,0821
3824,3824,Gerstungen,99834,036925
3825,3825,Gerswalde,17268,039886
3826,3826,Gertewitz,7389,03647
3827,3827,Gerzen,84175,08741
3828,3828,Geschendorf,23815,04553
3829,3829,Gescher,48712,02542
3830,3830,Gesees,95494,09201
3831,3831,Geseke,59590,02942
3832,3832,Geslau,91608,09867
3833,3833,Gessertshausen,86459,08238
3834,3834,Gestratz,88167,08384
3835,3835,Getelo,49843,05942
3836,3836,Gettorf,24214,04346
3837,3837,Gevelsberg,58285,02332
3838,3838,Gevenich,56825,02678
3839,3839,Gevensleben,38384,05354
3840,3840,Geyer,9468,037346
3841,3841,Giebelstadt,97232,09334
3842,3842,Gieboldehausen,37434,05528
3843,3843,Giekau,24321,04381
3844,3844,Gieleroth,57610,02681
3845,3845,Gielert,54424,06504
3846,3846,Gielow,17139,03994
3847,3847,Giengen an der Brenz,89522,07321
3848,3848,Giengen an der Brenz,89537,07322
3849,3849,Gierschnach,56294,02605
3850,3850,Giershausen,57632,02685
3851,3851,Giersleben,6449,03473
3852,3852,Gierstädt,99100,036206
3853,3853,Giesdorf,54614,06553
3854,3854,Giesen,31180,05066
3855,3855,Giesenhausen,57612,02681
3856,3856,Giesensdorf,23909,04541
3857,3857,Gießen,35390,0641
3858,3858,Gießen,35392,0641
3859,3859,Gießen,35394,0641
3860,3860,Gießen,35396,0641
3861,3861,Gießen,35398,0641
3862,3862,Gifhorn,38518,05371
3863,3863,Gifhorn,38559,05376
3864,3864,Gilching,82205,08105
3865,3865,Gillenbeuren,56825,02678
3866,3866,Gillenfeld,54558,06573
3867,3867,Gilserberg,34630,06696
3868,3868,Gilten,29690,05071
3869,3869,Gilzem,54298,06506
3870,3870,Gimbsheim,67578,06249
3871,3871,Gimbweiler,55767,06782
3872,3872,Gindorf,54657,06563
3873,3873,Gingen an der Fils,73333,07162
3874,3874,Gingst,18569,038305
3875,3875,Ginsheim-Gustavsburg,65462,06144
3876,3876,Ginsweiler,67742,06382
3877,3877,Gipperath,54533,06572
3878,3878,Girkenroth,56459,02663
3879,3879,Girod,56412,06485
3880,3880,Gladbach,54518,06535
3881,3881,Gladbeck,45964,02043
3882,3882,Gladbeck,45966,02041
3883,3883,Gladbeck,45968,02043
3884,3884,Gladenbach,35075,06462
3885,3885,Glanbrücken,66887,06381
3886,3886,Glandorf,49219,05426
3887,3887,Glan-Münchweiler,66907,06383
3888,3888,Glasau,23719,04525
3889,3889,Glasehausen,37308,036082
3890,3890,Glasewitz,18276,03843
3891,3891,Glashütte,1768,035053
3892,3892,Glashütten,61479,06082
3893,3893,Glashütten,95496,09279
3894,3894,Glasin,23992,038422
3895,3895,Glasow,17322,039749
3896,3896,Glattbach,63864,06021
3897,3897,Glatten,72293,07443
3898,3898,Glaubitz,1612,035267
3899,3899,Glauburg,63695,06041
3900,3900,Glauchau,8371,08025
3901,3901,Glees,56653,02636
3902,3902,Gleichen,37130,05508
3903,3903,Gleina,6632,034464
3904,3904,Gleiritsch,92723,09659
3905,3905,Gleißenberg,93477,09975
3906,3906,Gleisweiler,76835,06323
3907,3907,Gleiszellen-Gleishorbach,76889,06349
3908,3908,Glewitz,18513,038334
3909,3909,Glienicke/Nordbahn,16548,033056
3910,3910,Glinde,21509,040
3911,3911,Glonn,85625,08093
3912,3912,Glött,89353,09075
3913,3913,Glottertal,79286,07684
3914,3914,Glowe,18551,038302
3915,3915,Glücksburg,24960,04631
3916,3916,Glückstadt,25348,04124
3917,3917,Glüsing,25779,04836
3918,3918,Gmund,83703,08022
3919,3919,Gnarrenburg,27442,04285
3920,3920,Gneus,7646,07245
3921,3921,Gneven,19065,0385
3922,3922,Gnevkow,17089,03965
3923,3923,Gnewitz,18195,038205
3924,3924,Gnoien,17179,039971
3925,3925,Gnotzheim,91728,09836
3926,3926,Gnutz,24622,04392
3927,3927,Goch,47574,02827
3928,3928,Gochsheim,97469,09723
3929,3929,Göcklingen,76831,06349
3930,3930,Göda - Hodźij,2633,035930
3931,3931,Goddert,56244,02666
3932,3932,Godendorf,17237,039826
3933,3933,Gödenroth,56290,06746
3934,3934,Gödenstorf,21376,04172
3935,3935,Goethestadt Bad Lauchstädt,6246,034635
3936,3936,Göggingen,73571,07175
3937,3937,Göhl,23758,04361
3938,3938,Göhlen,19288,038754
3939,3939,Göhrde,29473,05862
3940,3940,Göhren,18586,038303
3941,3941,Göhren,4603,03447
3942,3942,Göhren-Lebbin,17213,039932
3943,3943,Gohrisch,1824,038462
3944,3944,Gokels,25557,04872
3945,3945,Golchen,17089,03965
3946,3946,Goldbach,63773,06021
3947,3947,Goldbeck,39596,039321
3948,3948,Goldberg,19399,038732
3949,3949,Goldebek,25862,04673
3950,3950,Goldelund,25862,04673
3951,3951,Göldenitz,23919,04544
3952,3952,Goldenstedt,49424,04444
3953,3953,Goldisthal,98746,036870
3954,3954,Goldkronach,95497,09208
3955,3955,Gölenkamp,49843,05942
3956,3956,Gollenberg,55767,06782
3957,3957,Gollenberg,14728,033875
3958,3958,Göllheim,67307,06351
3959,3959,Gollhofen,97258,09339
3960,3960,Göllnitz,4626,034491
3961,3961,Golmbach,37640,05532
3962,3962,Golmsdorf,7751,03641
3963,3963,Golßen,15938,035452
3964,3964,Golzow,14778,03381
3965,3965,Golzow,15328,033472
3966,3966,Gomadingen,72532,07385
3967,3967,Gomaringen,72810,07072
3968,3968,Gommern,39175,039292
3969,3969,Gommern,39245,039200
3970,3970,Gommern,39264,039247
3971,3971,Gommern,39279,039245
3972,3972,Gommern,39291,039225
3973,3973,Gommersheim,67377,06327
3974,3974,Gonbach,67724,06302
3975,3975,Gondelsheim,75053,07252
3976,3976,Gondenbrett,54595,06551
3977,3977,Gondershausen,56283,06742
3978,3978,Gondorf,54647,06565
3979,3979,Gönnebek,24610,04323
3980,3980,Gönnersdorf,53498,02642
3981,3981,Gönnersdorf,54584,06597
3982,3982,Gönnheim,67161,06322
3983,3983,Goosefeld,24340,04351
3984,3984,Göpfersdorf,4618,034497
3985,3985,Göppingen,73033,07161
3986,3986,Göppingen,73035,07161
3987,3987,Göppingen,73037,07161
3988,3988,Göppingen,73116,07161
3989,3989,Gorden-Staupitz,3238,03531
3990,3990,Görgeshausen,56412,06485
3991,3991,Görisried,87657,08302
3992,3992,Göritz,17291,03984
3993,3993,Görkwitz,7907,036648
3994,3994,Gorleben,29475,05882
3995,3995,Görlitz,2826,03581
3996,3996,Görlitz,2827,0421
3997,3997,Görlitz,2828,03581
3998,3998,Gorlosen,19294,038758
3999,3999,Görmin,17121,039998
4000,4000,Gornau,9405,08586
4001,4001,Gornau,9437,09905
4002,4002,Gornau,9573,037291
4003,4003,Gornhausen,54472,06531
4004,4004,Gornsdorf,9390,03721
4005,4005,Görsbach,99765,036333
4006,4006,Görwihl,79733,07754
4007,4007,Gorxheimertal,69517,06201
4008,4008,Görzke,14828,033847
4009,4009,Göschitz,7907,036648
4010,4010,Goseck,6667,06872
4011,4011,Gösen,7607,036691
4012,4012,Gosen-Neu Zittau,15537,03362
4013,4013,Gösenroth,55624,06544
4014,4014,Gosheim,78559,07426
4015,4015,Goslar,38640,05321
4016,4016,Goslar,38642,05321
4017,4017,Goslar,38644,05321
4018,4018,Goslar,38690,05321
4019,4019,Gössenheim,97780,09358
4020,4020,Gossersweiler-Stein,76857,06345
4021,4021,Gössitz,7389,03647
4022,4022,Gößnitz,4639,02871
4023,4023,Gößweinstein,91327,09242
4024,4024,Gotha,99867,03621
4025,4025,Gottenheim,79288,07665
4026,4026,Gottesgabe,19209,038874
4027,4027,Gotteszell,94239,09929
4028,4028,Gottfrieding,84177,08731
4029,4029,Gotthun,17207,039931
4030,4030,Göttin,21514,04155
4031,4031,Göttingen,37073,0551
4032,4032,Göttingen,37075,0551
4033,4033,Göttingen,37077,0551
4034,4034,Göttingen,37079,0551
4035,4035,Göttingen,37081,0551
4036,4036,Göttingen,37083,0551
4037,4037,Göttingen,37085,0551
4038,4038,Gottmadingen,78244,07734
4039,4039,Graach an der Mosel,54470,06531
4040,4040,Graal-Müritz,18181,0381
4041,4041,Grabau,23845,04535
4042,4042,Grabau,21493,04151
4043,4043,Graben,86836,08232
4044,4044,Gräben,14793,033830
4045,4045,Graben-Neudorf,76676,07255
4046,4046,Grabenstätt,83355,0861
4047,4047,Grabenstetten,72582,07382
4048,4048,Grabfeld,98631,036948
4049,4049,Grabow,19300,038792
4050,4050,Grabowhöfe,17194,039926
4051,4051,Gräfelfing,82166,089
4052,4052,Grafenau,71120,07033
4053,4053,Grafenau,94481,08552
4054,4054,Grafenberg,72661,07123
4055,4055,Gräfenberg,91322,09197
4056,4056,Gräfendhron,54426,06504
4057,4057,Gräfendorf,97782,09357
4058,4058,Grafengehaig,95356,09255
4059,4059,Gräfenhainichen,6772,06302
4060,4060,Gräfenhainichen,6773,06308
4061,4061,Grafenhausen,79865,07748
4062,4062,Grafenrheinfeld,97506,09723
4063,4063,Gräfenthal,98743,036703
4064,4064,Grafenwiesen,93479,09941
4065,4065,Grafenwöhr,92655,09641
4066,4066,Grafhorst,38462,05364
4067,4067,Grafing bei München,85567,08092
4068,4068,Grafling,94539,0991
4069,4069,Grafrath,82284,08144
4070,4070,Grafschaft,53501,02641
4071,4071,Grainau,82491,08821
4072,4072,Grainet,94143,08585
4073,4073,Graitschen bei Bürgel,7616,036692
4074,4074,Grambek,23883,04545
4075,4075,Grambin,17375,039771
4076,4076,Grambow,17322,039749
4077,4077,Grambow,19071,0385
4078,4078,Grambow,19073,0385
4079,4079,Grammendorf,18513,038334
4080,4080,Grammentin,17153,039954
4081,4081,Grammetal,99428,03643
4082,4082,Grammow,18195,038205
4083,4083,Gramzow,17291,03984
4084,4084,Grande,22946,04154
4085,4085,Gransdorf,54533,06572
4086,4086,Gransebieth,18513,038334
4087,4087,Gransee,16775,033088
4088,4088,Granzin,19386,038731
4089,4089,Grapzow,17089,03965
4090,4090,Grasberg,28879,04208
4091,4091,Grasbrunn,85630,08106
4092,4092,Grasellenbach,64689,06253
4093,4093,Grasleben,38368,05357
4094,4094,Grassau,83224,08641
4095,4095,Grattersdorf,94541,09903
4096,4096,Grauel,24594,04871
4097,4097,Grävenwiesbach,61279,06086
4098,4098,Grebenau,36323,06646
4099,4099,Grebenhain,36355,06644
4100,4100,Grebenstein,34393,05673
4101,4101,Grebin,24329,04522
4102,4102,Grebs-Niendorf,19294,038758
4103,4103,Greding,91171,08463
4104,4104,Grefrath,47929,02158
4105,4105,Greifenberg,86926,08193
4106,4106,Greifenstein,35753,06473
4107,4107,Greifswald,17489,03834
4108,4108,Greifswald,17491,03834
4109,4109,Greifswald,17493,03834
4110,4110,Greiling,83677,08041
4111,4111,Greimerath,54314,06587
4112,4112,Greimerath,54533,06572
4113,4113,Greimersburg,56814,02671
4114,4114,Greiz,7973,07765
4115,4115,Gremersdorf,23758,04361
4116,4116,Gremersdorf-Buchholz,18461,038324
4117,4117,Gremsdorf,91350,09195
4118,4118,Grenderich,56858,06542
4119,4119,Grenzach-Wyhlen,79639,07624
4120,4120,Gresse,19258,038847
4121,4121,Grethem,29690,05071
4122,4122,Grettstadt,97508,09729
4123,4123,Greußen,99718,036370
4124,4124,Greußenheim,97259,0931
4125,4125,Greven,48268,02571
4126,4126,Greven,19258,038847
4127,4127,Grevenbroich,41515,02181
4128,4128,Grevenbroich,41516,02181
4129,4129,Grevenbroich,41517,02181
4130,4130,Grevenkop,25361,04824
4131,4131,Grevenkrug,24241,04347
4132,4132,Grevesmühlen,23936,03881
4133,4133,Gribbohm,25596,04827
4134,4134,Gribow,17506,038353
4135,4135,Griebelschied,55608,06752
4136,4136,Grieben,23936,03881
4137,4137,Griefstedt,99638,036375
4138,4138,Gries,66903,06386
4139,4139,Griesheim,64347,06155
4140,4140,Griesingen,89608,07391
4141,4141,Griesstätt,83556,08039
4142,4142,Grimburg,54413,06503
4143,4143,Grimma,4668,03437
4144,4144,Grimmelshausen,98660,036873
4145,4145,Grimmen,18507,038326
4146,4146,Grinau,23847,04534
4147,4147,Grischow,17089,03965
4148,4148,Grobengereuth,7389,03647
4149,4149,Gröbenzell,82194,08142
4150,4150,Gröde,25869,04674
4151,4151,Gröden,4932,05422
4152,4152,Grödersby,24376,04642
4153,4153,Grödersby,24399,04642
4154,4154,Gröditz,1609,035263
4155,4155,Groitzsch,4539,034296
4156,4156,Grolsheim,55459,06721
4157,4157,Grömbach,72294,07448
4158,4158,Grömbach,72297,07448
4159,4159,Grömitz,23743,04562
4160,4160,Gronau,48599,02562
4161,4161,Gronau,31028,05182
4162,4162,Gröningen,39397,039403
4163,4163,Grönwohld,22956,04154
4164,4164,Großaitingen,86845,08203
4165,4165,Großalmerode,37247,05604
4166,4166,Großbardorf,97633,09761
4167,4167,Großbarkau,24245,04302
4168,4168,Großbartloff,37359,036075
4169,4169,Großbeeren,14979,03379
4170,4170,Groß Berßen,49777,05965
4171,4171,Großbettlingen,72663,07022
4172,4172,Groß-Bieberau,64395,06161
4173,4173,Groß-Bieberau,64401,06161
4174,4174,Großbockedra,7646,07245
4175,4175,Groß Boden,23847,04534
4176,4176,Großbottwar,71723,07148
4177,4177,Großbreitenbach,98701,036781
4178,4178,Groß Buchwald,24582,04322
4179,4179,Großbundenbach,66501,06337
4180,4180,Großderschau,16845,033978
4181,4181,Groß Disnack,23911,04541
4182,4182,Groß Düben - Dźěwin,2953,035771
4183,4183,Groß Düben - Dźěwin,2959,05872
4184,4184,Großdubrau - Wulka Dubrawa,2694,035932
4185,4185,Großefehn,26629,04946
4186,4186,Großeibstadt,97633,09761
4187,4187,Grosselfingen,72415,07476
4188,4188,Großenaspe,24623,04327
4189,4189,Großenbrode,23775,04362
4190,4190,Großenhain,1558,03522
